Frequency,Nominal,Min,Max
217330.7880224965,2.588438018387744e-7,2.359351894594345e-7,2.8741053457448197e-7
222393.07239027473,2.572740915513497e-7,2.3372471385035792e-7,2.868010254231196e-7
227573.27250875457,2.5562916554402995e-7,2.3145643363800577e-7,2.8608349100041154e-7
232874.13498860694,2.5389890825765924e-7,2.2912850574689797e-7,2.852271541027338e-7
238298.47041728385,2.520699922758006e-7,2.267381734025755e-7,2.8419231279197096e-7
243849.15484922915,2.5012495256867075e-7,2.2428140127234745e-7,2.8292853064365427e-7
249529.13133080065,2.480411157521026e-7,2.2175241344593543e-7,2.8137301474560103e-7
255341.41146071226,2.4578944539224193e-7,2.1914312516819353e-7,2.794496412767012e-7
261289.0769868235,2.4333343933457196e-7,2.1644247061691624e-7,2.770693320071005e-7
267375.2814401229,2.406283277030258e-7,2.1363565135962965e-7,2.7443387163568866e-7
273603.25180677214,2.3762096987708094e-7,2.1070336898733412e-7,2.7143575907714937e-7
279976.2902390965,2.3425101312553258e-7,2.0762116668852979e-7,2.677719234423708e-7
286497.77580642997,2.304539924342343e-7,2.0434321140429652e-7,2.6333738513799196e-7
293171.1662867424,2.2616700357822588e-7,2.006412744950991e-7,2.580465916677941e-7
299999.9999999991,2.2133721076164418e-7,1.9633872508932323e-7,2.526858178120065e-7
306987.89768422535,2.1593263022723778e-7,1.9141121384259034e-7,2.469263783386179e-7
314138.56441526895,2.099534223255503e-7,1.8612265151347077e-7,2.4028601701159683e-7
321455.791571281,2.0344073606932768e-7,1.8050700090790446e-7,2.3279644650823427e-7
328943.45884295454,1.964797238145132e-7,1.7462456769764824e-7,2.245612456791194e-7
336605.53629058803,1.8919436714314508e-7,1.6855847629896372e-7,2.1575187879839843e-7
344446.0864490638,1.817342238516355e-7,1.6234903929037015e-7,2.0658871193682e-7
352469.2664818578,1.7425609571344523e-7,1.5562433837135044e-7,1.9731137955565963e-7
360679.3303852228,1.6690539734717634e-7,1.4923298708144217e-7,1.8823949380799819e-7
369080.6312437134,1.5980173721552935e-7,1.4321389366626813e-7,1.7977370587849077e-7
377677.62353824906,1.530312315042864e-7,1.375793592824927e-7,1.7203301194309676e-7
386474.865507939,1.4664559441369726e-7,1.322764790821589e-7,1.645516870563999e-7
395477.0215669209,1.4066626045254724e-7,1.2733798542725332e-7,1.573842537038471e-7
404688.8647774948,1.3509115925584802e-7,1.2274077656723807e-7,1.5062003667958852e-7
414115.2793808641,1.2990205843108254e-7,1.1845125433928707e-7,1.4428734259864913e-7
423761.2633868249,1.2507111404557594e-7,1.1443633377240029e-7,1.3837119620370852e-7
433631.93122377683,1.2056600040482597e-7,1.106651496082893e-7,1.3286155188787378e-7
443732.51645046077,1.1635352081714854e-7,1.0710991402104401e-7,1.2773491506349238e-7
454068.3745308609,1.124018944583349e-7,1.0374620595433442e-7,1.2296044603250408e-7
464644.98567374283,1.086820246808933e-7,1.0055291114704045e-7,1.1850452815788244e-7
475467.95773833245,1.0516805423069329e-7,9.751196938995392e-8,1.1433384172216224e-7
486543.02920767735,1.0183746208658038e-7,9.460803311384107e-8,1.1041720603598153e-7
497876.0722312665,9.867089226643772e-8,9.182810194783031e-8,1.0672651345478166e-7
509473.09573852154,9.565184579903431e-8,8.91611703263706e-8,1.0323705224750423e-7
521340.24862481083,9.27663201500224e-8,8.65979070911246e-8,9.993644768898566e-8
533483.8230116749,9.000244642132845e-8,8.41303747539593e-8,9.681978822979473e-8
545910.257582993,8.735015164804669e-8,8.175178949156921e-8,9.384690697044795e-8
558626.1409988581,8.480085882866592e-8,7.945631939526203e-8,9.100453668191269e-8
571638.215388972,8.234722847906439e-8,7.720241980635122e-8,8.828142607371048e-8
584953.3799274113,7.998294054395273e-8,7.502227470401777e-8,8.566801077408454e-8
598578.6944906615,7.770251300960138e-8,7.291547427678805e-8,8.31635949321398e-8
612521.3834008563,7.550115256316205e-8,7.087846370668703e-8,8.076313435634768e-8
626788.8392562092,7.337463249673508e-8,6.890803740392074e-8,7.844947968688814e-8
641388.626850667,7.131919335510029e-8,6.700128084799608e-8,7.62173931240101e-8
656328.487184863,6.933146233032376e-8,6.515552353426436e-8,7.40622867030769e-8
