Frequency,Nominal,Min,Max
598578.6944906615,3693.191778300268,3682.193341203002,3710.823465474552
612521.3834008563,3673.9963620136646,3664.734519807796,3689.649968983146
626788.8392562092,3655.570790488984,3647.9834760978874,3669.3153833469764
641388.626850667,3637.887389351563,3631.9142330073278,3649.790247227494
656328.487184863,3620.919256036296,3616.5015729753013,3631.0458780591052
671616.341570499,3604.6402526441816,3601.721028702959,3613.054367264886
687260.295830329,3589.024997983206,3587.5488731868413,3595.78857459442
703268.6445959735,3574.048858829512,3573.9621090741844,3579.222121605485
719649.8757058439,3559.687940448831,3559.687940448831,3563.3293843171123
736412.6747055057,3545.919076421465,3545.919076421465,3548.456345669819
753565.9294528705,3532.7198178168073,3532.7198178168073,3536.4948955953532
771118.7348306555,3520.068421765446,3519.4483674894464,3525.0339101066265
789080.3975686108,3507.9438394783947,3506.0090417630936,3514.0538601197627
807460.4411780708,3496.3257037639232,3493.1263180575274,3503.535870854987
826268.6110014459,3485.1943160928954,3480.7789030771005,3493.4617078409165
845514.879379332,3474.530633263501,3468.946186567841,3483.813762642435
865209.4509379774,3464.316253715811,3457.608228803358,3474.5750383603563
885362.7679999112,3454.533403545782,3446.7457476407135,3465.7291349494894
905985.5161206003,3445.1649222671904,3436.3401051965225,3457.260234399933
927088.6297540724,3436.1942483685343,3426.3732941930016,3449.1530858244246
948683.298050509,3427.605404710298,3416.8279240227234,3441.392990492462
970780.9707888798,3419.382983806083,3407.687206579637,3433.965786849667
993393.3644477681,3411.5121330290967,3398.934941902394,3426.8578355585473
1016532.4684176022,3403.97853978331,3390.5555036743162,3420.0560045944635
1040210.5513575893,3396.768416676371,3382.5338246224223,3413.5476544281964
1064440.1677007207,3389.868486729012,3374.8553818558635,3407.3206233241544
1089234.1643102982,3383.2659686533734,3367.5061821819795,3401.36321278087
1114605.6872915116,3376.9485622302627,3360.4727474358906,3395.664173138124
1140568.1889616773,3370.9044338130434,3353.7420998572697,3390.2126893727577
1167135.4349828353,3365.1222019835054,3347.301747545578,3384.998367103016
1194321.511660485,3359.5909233827933,3341.139670022716,3380.011218819156
1222140.8334123313,3354.300078738239,3335.2443039297264,3375.24165035599
1250608.150410999,3349.2395591048007,3329.604528881878,3370.6804476210846
1279738.5564047706,3344.3996523377386,3324.2096535042333,3366.3187635904883
1309547.4967204903,3339.7710298111583,3319.0494016676103,3362.148105582097
1340050.7764528815,3335.3447333951813,3314.1138989427654,3358.1603228151093
1371264.568844617,3331.1121627026946,3309.393659288574,3354.347594262487
1403205.4238615865,3327.065062614947,3304.8795719880695,3350.7024168018715
1435890.2769679066,3323.1955110936547,3300.5628888443616,3347.2175936690783
1469336.45810533,3319.4959072858096,3296.4352116466966,3343.886223217026
1503561.7008818078,3315.9589599259775,3292.488479915294,3340.701687981836
1538584.1519740853,3312.5776760395934,3288.7149589320534,3337.657644056756
1574422.3807493083,3309.3453499495786,3285.1072280627686,3334.7480107736233
1611095.3891107484,3306.2555525874955,3281.658169375164,3331.9669606906923
1648622.6215728635,3303.3021211094683,3278.360956555821,3329.3089098848777
1687023.9755710368,3300.479148816177,3275.2090441279065,3326.768508545728
1726319.81201146,3297.780975375406,3272.19615697058,3324.340631867844
1766530.9660667558,3295.202177344889,3269.3162801399867,3322.020371237851
1807678.758223062,3292.7375589925036,3266.563648990861,3319.803025711575
1849785.0055844348,3290.3821434102956,3263.9327395969894,3317.6840937766
1892872.0334405678,3288.131163918263,3261.4182594680583,3315.6592653950397
1936962.6871039541,3285.9800557533767,3259.0151385597665,3313.724414321005
1982080.3440227753,3283.924448038905,3256.7185205735354,3311.8755906869937
2028248.9261759322,3281.960156028759,3254.5237545416217,3310.1090138531877
2075492.912756796,3280.0831736212795,3252.4263866930182,3308.42106551347
2123837.3531524,3278.2896661366385,3250.4221525951343,3306.808283051818
2173307.8802249557,3276.575963351809,3248.506969565923,3305.26735314262
2223930.7239027377,3274.9385527869154,3246.6769293508414,3303.7951055883896
2275732.725087536,3273.3740732366177,3244.928291058799,3302.3885073883002
2328741.3498860593,3271.879308540119,3243.2574743510627,3301.0446570309286
2382984.7041728282,3270.451181583294,3241.661052876924,3299.7607790046236
2438491.548492281,3269.086748526418,3240.1357479498315,3298.5342185189106
2495291.313307996,3267.7831932509603,3238.6784224576013,3297.3624364304055
